347;26;1727;1728;9999;1;"Трансформаторы"
348;26;1729;1730;9999;1;"Шкафы электротехнические"
349;26;1731;1732;9999;1;"Шунты"
350;26;1733;1736;9999;1;"Электродвигатели"
409;41;4;5;9999;1;"MOTOROLA"
410;42;8;11;9999;1;"ALINCO"
411;42;12;15;9999;1;"EFJOHNSON"
412;42;16;19;9999;1;"GE"
413;42;20;23;9999;1;"ICOM"
414;42;24;27;9999;1;"KENWOOD"
415;42;28;31;9999;1;"MAXON"
416;42;32;35;9999;1;"MOTOROLA"
417;42;36;39;9999;1;"VERTEX STANDARD/ YAESU"
418;43;42;53;9999;1;"Антенны УКВ диапазонов"
419;43;54;55;9999;1;"Делители мощности"
420;43;56;57;9999;1;"Крепление для кабеля"
421;43;58;59;9999;1;"Мачты"
422;43;60;61;9999;1;"Такелаж"
423;48;72;73;9999;1;"ALINCO"
424;48;74;75;9999;1;"ICOM"
425;48;76;77;9999;1;"KENWOOD"
426;48;78;79;9999;1;"MOTOROLA"
427;48;80;81;9999;1;"VERTEX STANDARD"
428;50;86;87;9999;1;"КВ и УКВ трансиверы"
429;50;88;93;9999;1;"Мобильные УКВ радиостанции"
430;50;94;103;9999;1;"УКВ носимые радиостанции"
431;50;104;105;9999;1;"Усилители мощности"
432;51;108;109;9999;1;"CB радиостанции"
433;51;110;111;9999;1;"Антенные коммутаторы"
434;51;112;121;9999;1;"Антенны КВ диапазонов"
435;51;122;129;9999;1;"Антенны УКВ диапазонов"
436;51;130;131;9999;1;"Гарнитуры, манипуляторы, педали"
437;51;132;133;9999;1;"КВ и УКВ трансиверы"
438;51;134;139;9999;1;"Мобильные УКВ радиостанции"
439;51;140;141;9999;1;"Пакетные контроллеры"
440;51;142;143;9999;1;"Поворотные устройства"
441;51;144;145;9999;1;"Тюнеры антенные"
442;51;146;147;9999;1;"Фильтры"
443;53;152;153;9999;1;"ICOM"
444;53;154;155;9999;1;"KENWOOD"
445;53;156;157;9999;1;"MOTOROLA"
446;53;158;159;9999;1;"SPECTRA"
447;53;160;161;9999;1;"TAIT"
448;53;162;163;9999;1;"VERTEX STANDARD"
449;54;166;167;9999;1;"ICOM"
450;54;168;169;9999;1;"KENWOOD"
451;54;170;171;9999;1;"MOTOROLA"
452;54;172;173;9999;1;"VERTEX STANDARD"
453;58;184;185;9999;1;"Датчики уровня герконовые Теко"
454;58;186;187;9999;1;"Поплавковые выключатели уровня жидкости"
455;68;208;209;9999;1;"Индуктивные 3-х проводные выключатели высокой чувствительности"
456;68;210;211;9999;1;"Индуктивные взрывобезопасные выключатели NAMUR"
457;68;212;213;9999;1;"Индуктивные выключатели 2-х проводные постоянного тока"
458;68;214;215;9999;1;"Индуктивные выключатели 3-х, 4-х проводные постоянного тока"
459;68;216;217;9999;1;"Индуктивные выключатели переменного напряжения"
460;68;218;219;9999;1;"Индуктивные выключатели переменного/постоянного тока"
461;68;220;221;9999;1;"Индуктивные кольцевые выключатели"
462;71;228;229;9999;1;"Диафрагмы"
463;71;230;231;9999;1;"Кронштейны"
464;71;232;233;9999;1;"Световозвращатели"
465;74;242;243;9999;1;"AMBER"
466;74;244;245;9999;1;"APM"
467;74;246;247;9999;1;"BARACODA"
468;74;248;249;9999;1;"BLUEGIGA"
469;74;250;251;9999;1;"CC&C"
470;74;252;253;9999;1;"EIKON"
471;74;254;255;9999;1;"INITIUM"
472;74;256;257;9999;1;"Mitsumi"
473;74;258;259;9999;1;"SENA"
474;75;262;263;9999;1;"GPS-приемники EVERMORE"
475;75;264;265;9999;1;"GPS-приемники Garmin"
476;75;266;267;9999;1;"GPS-приемники GlobalSat"
477;75;268;269;9999;1;"GPS-приемники Locsense"
478;75;270;271;9999;1;"GPS-приемники Trimble"
479;75;272;273;9999;1;"GPS-приемники Tyco"
480;75;274;275;9999;1;"GPS-приемники UNITRAQ"
481;75;276;277;9999;1;"GPS-приемники Wonde"
482;76;280;281;9999;1;"CIRRONET"
483;76;282;283;9999;1;"LINX"
484;76;284;285;9999;1;"MSTR"
485;76;286;287;9999;1;"RFM"
486;76;288;289;9999;1;"TELC"
487;76;290;291;9999;1;"TI/CC"
488;79;298;301;9999;1;"AnyDATA"
489;79;302;305;9999;1;"Conel"
490;79;306;307;9999;1;"Enfora"
491;79;308;311;9999;1;"Novacom"
492;79;312;317;9999;1;"Siemens"
493;79;318;321;9999;1;"Sim Technology"
494;79;322;325;9999;1;"Teltonika"
495;79;326;333;9999;1;"Wavecom"
558;141;370;371;9999;1;"Лупы"
559;141;372;373;9999;1;"Пинцеты"
560;142;376;377;9999;1;"Бокорезы"
561;142;378;379;9999;1;"Длинногубцы"
562;142;380;381;9999;1;"Инструмент для заделки кроссов и розеток"
563;142;382;383;9999;1;"Инструмент для обжима"
564;142;384;385;9999;1;"Инструмент для работы с кабелем"
565;142;386;387;9999;1;"Инструмент для снятия изоляции"
566;142;388;389;9999;1;"Клещи"
567;142;390;391;9999;1;"Круглогубцы"
568;142;392;393;9999;1;"Кусачки"
569;142;394;395;9999;1;"Плоскогубцы"
570;143;398;399;9999;1;"Инструмент для стяжек"
571;143;400;401;9999;1;"Крепежные изделия"
572;143;402;403;9999;1;"Термоклеевое оборудование"
573;146;412;413;9999;1;"Зажимной инструмент"
574;146;414;415;9999;1;"Ключи"
575;146;416;417;9999;1;"Молотки"
576;146;418;419;9999;1;"Напильники"
577;146;420;421;9999;1;"Отвертки"
578;150;432;433;9999;1;"Дисковые"
579;150;434;435;9999;1;"Для радиотелефонов и радиостанций"
580;150;436;437;9999;1;"Для фото и видеокамер"
581;150;438;439;9999;1;"Остальные"
582;150;440;441;9999;1;"Свинцовые"
